x,Img (Cartesian Increment)_mean,Img (Cartesian Increment)_stderr,Img (Velocity)_mean,Img (Velocity)_stderr,Img (Position Increment)_mean,Img (Position Increment)_stderr,Img (Torque)_mean,Img (Torque)_stderr
95590.4,1248.2684539794923,17.439958386091995,159.14857330322266,0.5960129914262757,560.7617614746093,1.4911718791881574,1580.113271817294,8.689711306671143
245811.19999999998,1150.8074009486606,19.635004782951714,159.99328002929687,0.5676064619293817,544.7689052036831,5.704526874751848,1532.2109375,5.8084750771724405
396032.0,1085.904981994629,21.275700788276527,160.04930245535712,1.0786306177767804,539.3760044642856,6.919372895362385,1485.860804966518,11.169737899014802
546252.7999999999,1080.339418247768,10.431399461031027,161.08548965454102,1.6338369942122946,538.2088607788086,5.13642391852139,1469.6295806884766,8.78900198418579
696473.6,1083.1738141741073,12.6341364720322,159.55340314592635,1.7610074671795235,539.3180977957588,3.306865128585364,1459.0184221540178,5.615614425531855
846694.3999999999,1081.5216430664063,18.99897141648538,159.80634329659597,1.8721455053046459,542.6935616629464,4.616891051099466,1457.8182547433037,8.288202558688512
996915.2,1084.4901750837053,24.105828106458038,160.03189239501953,2.3795577649127675,539.9890518188477,4.376456605741266,1457.9396514892578,18.8047183988776
1147136.0,1036.4552577427455,38.75278398773644,161.3429979596819,3.0033601180006757,542.2393118722099,5.875472042888839,1447.0993268694197,24.16385865978265
1297356.7999999998,982.4275955200195,62.62272437617792,161.8304744175502,3.213520037661786,541.4869663783483,7.90816373545142,1446.0011300223214,19.906819749465846
1447577.6,892.8250889369419,63.75043431375634,162.0841857910156,4.326469705765634,541.1386566162109,8.314276882085025,1450.1150787353515,9.253575678361527
1597798.4,838.5770804268974,56.45484170555814,162.50728018624443,5.384385788036305,540.810311453683,6.677489019181983,1454.3309605189731,4.4573308125210644
1748019.1999999997,760.4438491821289,47.056928586500526,163.2991197858538,4.717532489218655,537.10849609375,7.57227304778282,1459.543470982143,8.645730375372944
1898240.0,718.6610682896205,45.17000097990251,164.2562286376953,4.6102842589308155,541.5872329711914,7.056125757288534,1467.764810180664,22.070567072259195
2048460.7999999998,693.7951590401785,43.89061974999969,163.6766344342913,3.9545084284436967,544.8385219029018,10.674093131888412,1468.435986328125,32.229005514499526
2198681.5999999996,687.2600662231446,44.41598192209849,163.39831760951452,4.939047856645537,539.9232386997768,8.041382612299833,1455.741898018973,26.20965370987713
2348902.4,675.8364013671875,45.41067701928305,163.3758403778076,4.973381514578265,527.1894653320312,7.228038028572011,1469.6753479003905,25.274740623974257
2499123.1999999997,655.6617919921875,42.00634707942696,163.91223362513952,5.380204321930086,515.7158630371093,7.613787352940101,1477.7970563616072,14.195766836402871
2649344.0,627.0429672241211,32.430541720922285,163.28332955496654,5.53320243161653,508.99846278599335,7.405804957392984,1466.9369942801338,19.972844360670194
2799564.8,602.322106061663,29.937052113838703,162.64125938415526,5.432630934514967,502.38065872192385,6.372158632131284,1485.7082733154298,14.565003328341039
2949785.5999999996,605.7909650530133,33.34181416790102,162.32103097098212,6.378370612812636,495.032878766741,7.448555205978404,1486.403693498884,9.721350548349218
3100006.4,595.0361114501953,22.06108255851654,160.33127092633927,6.11502792862948,493.0651838030134,9.467915503034956,1500.767365373884,15.015206659485997
3250227.1999999997,582.2083129882812,23.491087729362288,158.0505157470703,7.0290589058493005,486.4636680603027,10.809133515994558,1512.8512176513673,14.274339367546208
3400448.0,576.8251900809151,23.139603591384496,155.24802943638392,7.4964139050840375,481.60478428431924,8.855503080525164,1506.711847795759,15.210574274805944
3550668.8,566.9517784118652,19.135797449271852,155.48971557617185,7.662762071227884,479.72264927455365,8.839207028455256,1493.8315080915181,18.581416332170757
3700889.5999999996,560.7503801618303,21.643165362578547,154.67344927106586,7.854677112075082,482.01984776088176,8.65033572391363,1485.673224748884,30.615470633971047
3851110.3999999994,568.3220380510603,25.825687359203418,154.91925582885742,8.470154204026361,482.82664794921874,10.730898035314683,1475.1913208007813,34.31802577640681
4001331.1999999997,563.8092552185059,32.32040806023316,153.37766723632814,7.908950643971189,478.16938650948657,10.391870246465222,1493.8430559430803,29.288832654552365
4151551.9999999995,573.0572544642857,30.952832614378515,150.563283429827,8.209924635453385,478.75404575892856,11.619849725627144,1504.7733014787948,29.50697875357553
4301772.799999999,573.7666974748884,26.951953777468585,147.03803939819335,8.216903230862071,474.85997543334963,10.267284965848159,1506.4060333251953,24.25261795952681
4451993.6,591.2780181884766,23.485506641092105,143.6308879307338,8.30444560552751,468.0585370744978,10.165843351707954,1505.304854910714,20.618353468844425
4602214.4,589.8085998535156,23.076742450504586,142.03710893903462,8.203188841831109,466.65624302455353,12.619403152362898,1521.3143345424107,29.565289040748482
4752435.199999999,580.179688371931,23.52994367548547,139.7201126098633,8.024452033548291,462.6598976135254,13.353447573973803,1520.366146850586,29.349971001331124
4902656.0,570.8334808349609,22.30714855540143,138.61138349260602,8.444092976244315,466.455237688337,12.55362267230547,1522.4512660435266,32.33657110302906
5052876.799999999,568.0670819963728,21.086449387585034,137.58485194614954,8.062649552114713,464.11987391880587,10.87888320115592,1531.0138253348214,27.022293209115343
5203097.6,558.1049168178013,25.12085699380531,136.50443572998046,8.281830071707136,463.17267990112305,7.7338925951927076,1522.1638488769531,24.107376255477398
5353318.4,567.5259559631347,22.993429882200754,135.60922328404018,8.620836223288746,468.4374982561384,9.809714844116755,1517.210693359375,22.733122446824538
5503539.199999999,566.9880955287389,21.92549760868637,134.06079864501953,8.825892873481306,471.0757393973214,10.654411924712177,1517.3247105189735,32.62592118204623
5653760.0,572.2496651785714,20.84886310839858,133.23445568084716,9.33857868500611,467.58249893188474,12.886178357120418,1519.8949890136719,28.74176728069392
5803980.799999999,555.8908775329589,19.06874959018535,133.07081538609094,9.446820291861297,468.9538059779576,10.919857245417809,1518.8604213169642,26.134748196256528
5954201.6,557.4758736746651,15.911486118251421,131.88335854666576,8.655587641223443,463.1820783342634,14.15453583376441,1503.7762346540178,26.736928208047757
6104422.4,560.0249285016741,13.643448609298511,132.8322410583496,9.461811852887681,462.3548156738281,12.572810417741712,1501.733575439453,26.159610166622265
6254643.199999999,569.1739936828614,13.118562880848021,131.58543570382253,9.19653390481625,461.6485953194754,11.035619728096874,1507.081867327009,32.33774019623465
6404864.0,572.4451695033482,14.440579730506297,130.83372192382814,9.97352774248223,460.02056274414065,11.978627869537148,1500.1908970424106,33.219041312954914
6555084.799999999,569.6911804199219,14.218361010290893,131.60780582427978,10.06671115370881,464.49716262817384,11.131701290595275,1493.7292877197265,32.979089902726585
6705305.6,572.6963897705078,11.986766936380192,130.19078565325054,9.163555249878838,470.7070617675781,10.898654587190004,1494.030908203125,39.306446851806754
6855526.399999999,569.3212838309153,12.522010078913432,125.74845493861608,5.611551344808156,473.69553309849323,7.250597212122628,1481.2208984375,41.00518366707309
7005747.199999999,565.1243059430802,13.514542976089349,122.9611192703247,3.915494058301622,473.7276016235352,5.890620791930165,1482.2777770996095,48.34016974462625
7155968.0,559.2092361450195,12.151894596572202,121.09248613630021,3.991682315940297,476.3940795898437,4.726580205667939,1480.4962855747767,57.67096325954176
7306188.799999999,562.0120448521204,12.23744919005923,120.57198835100448,4.233341136132947,476.15012904575894,7.025624296157145,1479.8329868861608,59.8121249544756
7456409.6,566.9476143973213,8.877858373865724,120.31185193743026,4.17174843046493,478.67054792131694,7.960275781645605,1467.757244001116,57.64898153004671
7606630.399999999,567.3947105407715,9.76513751974032,123.9271104812622,4.338234434155346,486.1309211730957,12.086871978462513,1464.3878784179688,47.89878244466973
7756851.199999999,583.0810198102678,9.270717140914938,121.11218152727399,4.588243167174443,483.0520132882255,14.903079090320682,1484.6059953962053,35.81113303636311
7907072.0,574.6456246512276,5.067541412870575,120.42601318359375,4.717867194285431,478.9515511648995,14.733624124922864,1500.4737897600446,22.675592793408736
8057292.799999999,578.8111145019532,10.172484662208142,119.93737812042237,5.1332860108372085,480.46960067749023,13.612953827810856,1512.3165344238282,20.712084643707158
8207513.6,571.712140764509,9.02849596104163,119.85769544328961,4.536968480437393,478.6851728166853,12.09103077534544,1502.4258510044642,20.65515653662821
8357734.3999999985,577.1494070870536,10.45099226689245,119.5937824794224,4.547292803541262,477.0151515415737,11.92790793995868,1509.8436593191966,24.302053699052525
8507955.2,573.0607559204102,13.439411595143532,118.72482109069824,4.821766702698473,477.09446182250974,12.068463289636782,1516.4790008544921,27.967081646581743
8658176.0,584.4287353515626,13.743074026252168,119.77785099574498,4.845328978293412,474.86921561104907,13.740606316167092,1514.7447160993302,30.766395369795767
8808396.799999999,584.4020786830357,12.77934155910731,119.26770695277624,4.822787803080699,475.2843924386161,12.930129321746685,1517.1820975167411,33.897114295994385
8958617.6,586.9361251831054,16.50077988945461,118.53546504974365,4.206878610929705,478.8209884643555,10.064756710732109,1512.7839965820312,33.01382222298706
9108838.399999999,588.190114048549,13.46091397748625,117.83533368791852,3.944190055472897,483.6314636230469,9.348674131401296,1484.978839983259,40.6836987723423
9259059.2,585.6791538783482,10.341823006655316,116.74680306570872,3.2219752289337777,483.8005746023996,7.972194624439143,1478.1301862444197,41.12387194617785
9409280.0,574.8835006713867,10.668562673735929,116.52914047241211,3.299742049962828,488.81681060791016,7.86171907516525,1475.135202026367,45.57927623705837
9559500.799999999,582.3694911411831,13.195277978094154,115.92270747593473,3.1405620151198907,493.5976579938616,8.015250041940575,1483.6067173549106,45.896471357476585
9709721.6,579.3483956473215,12.207683969573834,116.66523001534597,3.2334246837777414,499.1564208984375,10.128501387407459,1472.1277029854912,46.28650060333029
9859942.399999999,579.4952758789062,14.17753774840363,117.34917583465577,3.788036214609845,497.9139862060547,9.364185370292402,1459.336572265625,42.94826221115757
10010163.2,588.770835658482,9.178305953798871,117.83958958217076,3.4998195446322597,496.99243251255587,11.611144814670824,1457.6650774274553,37.51087015140392
10160384.0,595.7917811802456,7.846910123596714,118.74902888706751,3.663038299715147,496.8559064592634,10.00970452722448,1452.4795758928572,36.65386706374562
10310604.799999999,591.4095001220703,6.865541884644077,120.53706455230713,3.385521494469644,497.045849609375,8.564093138454714,1459.4165893554687,39.40207043311889
10460825.6,590.0364362444195,9.213770926720743,122.14005192347933,3.594103706402805,499.0040640694754,9.84142738397106,1466.6769391741072,42.98018652108147
10611046.399999999,597.9621651785715,15.625302242342489,121.57977011544362,3.7605065772849757,501.6061357770647,9.463406530690747,1452.9370779854912,39.81614554268718
10761267.2,603.7145652770996,19.54073447097362,121.97845764160157,3.4658315653421097,508.45258407592775,7.453240301003699,1447.6502227783203,37.00570394420702
10911488.0,592.8123203822545,13.195868950599326,122.36627567836217,3.4627698704912033,506.9573826381138,5.083034889092946,1446.9883265904016,37.945891128087005
11061708.799999999,590.2989554268972,12.942575578465469,123.58271135602679,3.3124714116201694,510.7203683035714,4.156034405933586,1450.3120431082589,42.71172117856134
11211929.6,596.484782409668,11.052933161794805,123.15877162388392,3.54182117006436,514.8781877790178,4.988356623770566,1457.0316022600448,40.65858320551748
11362150.399999999,598.5622628348214,10.984635110138134,123.40038833618163,4.495838829475172,513.4388427734375,7.25632701409947,1457.2351196289062,43.54254900558586
11512371.2,589.6298653738838,11.461101800804501,123.6356946672712,3.794092290673782,518.1609715053013,8.475651223527178,1456.7497872488839,46.431649279565946
11662592.0,599.6350387573242,10.609908115268018,122.9800561087472,3.7132558204293264,519.0779410226005,9.700299566610823,1456.2844796316963,47.28945008814984
11812812.799999999,597.9627633231026,9.218610745637468,122.58788928985595,4.338316705708634,522.2454902648926,10.48287864974924,1452.8347564697265,45.87430468036733
11963033.6,610.9017560686384,9.501643168689373,123.24650421142579,4.231487393180605,521.1826764787946,10.687509157088693,1448.0364815848213,45.917929070262154
12113254.399999999,611.4414413452148,9.007746926092494,123.33101937430244,4.585800541906192,519.281489780971,8.17889100429624,1446.1529366629463,43.09413592312084
12263475.2,608.8420724051339,8.379884006803023,123.87847518920898,4.007519081023964,518.7480529785156,6.891702554933603,1431.2497589111329,38.276881417406386
12413696.0,611.3154331752232,10.937506720755842,124.44952610560827,3.884641960980358,518.0293753487723,7.782925305723928,1425.484908621652,34.996674383606695
12563916.799999999,609.247819519043,12.160034078361313,124.25474613734654,3.787862879829792,520.6566563197545,8.976599607027701,1428.5419224330358,35.856839190830904
12714137.599999998,612.5891810825893,7.787574051089589,124.94205589294434,2.9813838566178275,518.9999794006347,8.074656882485947,1435.1377227783203,34.46316804445135
12864358.399999999,615.6405011858259,12.85105212229234,125.1054949079241,2.869291797610503,520.6567757742745,8.175368164355579,1429.9190080915178,35.279234930114704
13014579.2,611.1293869018555,13.71340860260526,124.50325840541295,2.358547745772503,521.0388977050782,7.484427396030946,1434.5495954241073,36.879204804383114
13164800.0,613.5470633370535,17.252494641861947,124.18742408752442,2.0887874596609377,512.5621337890625,6.63002458439593,1435.7254150390625,42.26372857005015
13315020.799999999,623.8009347098216,14.37598989710424,124.97311488560267,1.9789831933589452,513.6488307407924,7.218464173653558,1440.8193987165178,43.38257505724295
13465241.599999998,620.7701110839844,13.008687728999785,125.03165958949498,2.007845546591451,515.1654976981027,7.791475170752023,1432.0312290736608,38.59125790973636
13615462.399999999,629.4576590401786,14.202824695422487,124.83297004699708,2.232984989688397,512.0423141479492,8.065444968192194,1436.668685913086,35.03769154753262
13765683.2,626.1103655133928,11.584733400282952,124.98719765799387,2.606300704750299,512.6403241838728,8.160000270604959,1444.7319440569197,29.67638627427209
13915904.0,622.6928939819336,10.131044644721513,125.0471426827567,2.722926660065337,519.9835126604353,8.627402785433077,1441.7069056919643,31.352861512653188
14066124.799999999,625.8892142159599,9.702379418647643,126.128635597229,2.2036323998922125,528.3836090087891,8.428629392845835,1445.88837890625,35.543405439737654
14216345.599999998,631.2635968889509,10.775760475114586,125.78439767020089,2.431189820983634,529.2202837262835,8.315470132569342,1441.7832240513394,34.146984873942586
14366566.399999999,634.6416748046875,11.86045627240856,126.01344669886998,2.4495890122823645,528.0075718470982,7.57511988740002,1437.8521554129463,36.23793314520977
14516787.2,631.6682006835938,13.166322975815284,125.76516952514649,1.6707669779159766,531.7191818237304,7.561402470894814,1437.4504455566407,26.68670200814741
14667008.0,626.0453229631696,16.49392968759026,126.6579350062779,1.8227653585753671,531.4856227329799,6.303321442308437,1438.2534842354912,27.37408171222548
14817228.799999999,640.1314987182617,21.553656613425225,126.39506181989398,2.0963754656522453,533.4857395717075,6.312274451004082,1447.983921595982,30.07833473157871
